item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM09819,TXN03276,PROD0175,1,483.24,10,434.92
ITEM09820,TXN03276,PROD0297,2,514.57,10,926.23
ITEM09821,TXN03276,PROD0258,3,831.68,10,2245.54
ITEM09822,TXN03276,PROD0382,1,287.94,15,244.75
ITEM09823,TXN03276,PROD0162,2,232.83,5,442.38
ITEM09824,TXN03277,PROD0286,3,952.3,15,2428.36
ITEM09825,TXN03277,PROD0310,2,23.3,0,46.6
ITEM09826,TXN03277,PROD0264,3,869.86,15,2218.14
ITEM09827,TXN03277,PROD0419,3,941.37,10,2541.7
ITEM09828,TXN03277,PROD0296,1,526.13,15,447.21
ITEM09829,TXN03278,PROD0428,3,12.17,0,36.51
ITEM09830,TXN03278,PROD0460,3,300.07,5,855.2
ITEM09831,TXN03278,PROD0304,3,713.36,15,1819.07
ITEM09832,TXN03279,PROD0004,2,972.59,0,1945.18
ITEM09833,TXN03279,PROD0063,3,833.99,10,2251.77
ITEM09834,TXN03280,PROD0064,1,799.27,10,719.34
ITEM09835,TXN03281,PROD0451,3,184.57,0,553.71
ITEM09836,TXN03281,PROD0177,1,852.02,5,809.42
ITEM09837,TXN03281,PROD0152,1,218.83,10,196.95
ITEM09838,TXN03282,PROD0099,1,328.23,0,328.23
ITEM09839,TXN03282,PROD0475,1,16.9,15,14.36
ITEM09840,TXN03282,PROD0464,3,417.14,15,1063.71
ITEM09841,TXN03283,PROD0223,3,757.35,5,2158.45
ITEM09842,TXN03283,PROD0482,2,478.95,15,814.21
ITEM09843,TXN03284,PROD0328,3,979.89,5,2792.69
ITEM09844,TXN03285,PROD0086,3,985.11,5,2807.56
ITEM09845,TXN03285,PROD0033,3,35.01,5,99.78
ITEM09846,TXN03285,PROD0235,3,987.89,15,2519.12
ITEM09847,TXN03286,PROD0003,1,768.81,0,768.81
ITEM09848,TXN03286,PROD0178,3,70.42,0,211.26
ITEM09849,TXN03286,PROD0446,3,839.99,0,2519.97
ITEM09850,TXN03286,PROD0161,1,462.24,10,416.02
ITEM09851,TXN03286,PROD0127,1,272.46,10,245.21
ITEM09852,TXN03287,PROD0063,1,833.99,10,750.59
ITEM09853,TXN03287,PROD0096,1,582.62,5,553.49
ITEM09854,TXN03287,PROD0493,3,868.66,5,2475.68
ITEM09855,TXN03287,PROD0205,1,532.49,10,479.24
ITEM09856,TXN03288,PROD0454,2,945.44,5,1796.34
ITEM09857,TXN03288,PROD0002,1,675.27,5,641.51
ITEM09858,TXN03288,PROD0216,3,132.87,10,358.75
ITEM09859,TXN03288,PROD0325,1,321.42,5,305.35
ITEM09860,TXN03288,PROD0248,1,45.98,10,41.38
ITEM09861,TXN03289,PROD0168,2,426.12,15,724.4
ITEM09862,TXN03290,PROD0311,2,767.73,10,1381.91
ITEM09863,TXN03290,PROD0453,3,888.1,5,2531.09
ITEM09864,TXN03290,PROD0037,2,875.76,15,1488.79
ITEM09865,TXN03290,PROD0445,1,482.97,0,482.97
ITEM09866,TXN03291,PROD0173,1,863.3,0,863.3
ITEM09867,TXN03291,PROD0347,3,169.97,10,458.92
ITEM09868,TXN03291,PROD0129,3,999.47,15,2548.65
ITEM09869,TXN03292,PROD0164,2,518.71,0,1037.42
ITEM09870,TXN03292,PROD0380,2,291.69,5,554.21
ITEM09871,TXN03292,PROD0392,3,360.76,0,1082.28
ITEM09872,TXN03293,PROD0049,3,647.37,10,1747.9
ITEM09873,TXN03293,PROD0230,3,549.41,0,1648.23
ITEM09874,TXN03294,PROD0045,2,48.51,15,82.47
ITEM09875,TXN03294,PROD0479,1,469.22,5,445.76
ITEM09876,TXN03294,PROD0371,1,112.46,10,101.21
ITEM09877,TXN03294,PROD0185,3,887.64,15,2263.48
ITEM09878,TXN03294,PROD0017,2,57.53,10,103.55
ITEM09879,TXN03295,PROD0291,1,271.95,15,231.16
ITEM09880,TXN03295,PROD0106,1,859.02,15,730.17
ITEM09881,TXN03295,PROD0286,1,952.3,15,809.45
ITEM09882,TXN03295,PROD0301,3,520.28,10,1404.76
ITEM09883,TXN03295,PROD0498,3,236.93,15,604.17
ITEM09884,TXN03296,PROD0468,3,556.51,5,1586.05
ITEM09885,TXN03296,PROD0378,1,904.99,0,904.99
ITEM09886,TXN03296,PROD0071,3,701.14,5,1998.25
ITEM09887,TXN03296,PROD0015,2,227.2,0,454.4
ITEM09888,TXN03296,PROD0157,3,756.1,10,2041.47
ITEM09889,TXN03297,PROD0197,2,788.47,10,1419.25
ITEM09890,TXN03297,PROD0435,3,295.42,5,841.95
ITEM09891,TXN03297,PROD0141,3,98.84,10,266.87
ITEM09892,TXN03298,PROD0376,2,384.31,10,691.76
ITEM09893,TXN03298,PROD0004,3,972.59,0,2917.77
ITEM09894,TXN03298,PROD0015,1,227.2,0,227.2
ITEM09895,TXN03298,PROD0050,2,95.81,15,162.88
ITEM09896,TXN03298,PROD0368,3,790.4,10,2134.08
ITEM09897,TXN03299,PROD0238,1,602.54,15,512.16
ITEM09898,TXN03299,PROD0174,2,468.0,5,889.2
ITEM09899,TXN03299,PROD0227,1,291.84,10,262.66
ITEM09900,TXN03299,PROD0489,2,285.02,10,513.04
ITEM09901,TXN03299,PROD0292,1,608.53,0,608.53
ITEM09902,TXN03300,PROD0464,3,417.14,15,1063.71
ITEM09903,TXN03300,PROD0222,2,620.13,15,1054.22
ITEM09904,TXN03300,PROD0338,2,154.6,10,278.28
ITEM09905,TXN03300,PROD0333,1,174.31,5,165.59
ITEM09906,TXN03300,PROD0233,1,182.18,10,163.96
ITEM09907,TXN03301,PROD0051,3,575.22,5,1639.38
ITEM09908,TXN03301,PROD0239,3,943.51,10,2547.48
ITEM09909,TXN03301,PROD0366,1,130.13,10,117.12
ITEM09910,TXN03301,PROD0243,1,344.63,15,292.94
ITEM09911,TXN03301,PROD0021,2,208.72,10,375.7
ITEM09912,TXN03302,PROD0432,2,987.79,15,1679.24
ITEM09913,TXN03302,PROD0210,1,743.11,0,743.11
ITEM09914,TXN03302,PROD0295,2,909.25,15,1545.72
ITEM09915,TXN03303,PROD0278,1,218.09,0,218.09
ITEM09916,TXN03304,PROD0320,2,144.29,5,274.15
ITEM09917,TXN03304,PROD0397,1,742.04,15,630.73
ITEM09918,TXN03305,PROD0109,2,290.55,0,581.1
ITEM09919,TXN03305,PROD0200,2,343.95,0,687.9
ITEM09920,TXN03305,PROD0135,1,929.4,10,836.46
ITEM09921,TXN03306,PROD0473,2,819.85,15,1393.74
ITEM09922,TXN03307,PROD0087,3,590.32,10,1593.86
ITEM09923,TXN03307,PROD0141,2,98.84,0,197.68
ITEM09924,TXN03307,PROD0226,3,949.27,0,2847.81
ITEM09925,TXN03307,PROD0050,3,95.81,5,273.06
ITEM09926,TXN03308,PROD0251,1,349.16,15,296.79
ITEM09927,TXN03308,PROD0203,2,175.72,5,333.87
ITEM09928,TXN03308,PROD0387,2,130.42,10,234.76
ITEM09929,TXN03309,PROD0287,2,566.71,0,1133.42
ITEM09930,TXN03309,PROD0060,1,661.12,15,561.95
ITEM09931,TXN03309,PROD0193,3,539.36,5,1537.18
ITEM09932,TXN03310,PROD0164,1,518.71,15,440.9
ITEM09933,TXN03310,PROD0128,1,412.11,10,370.9
ITEM09934,TXN03310,PROD0121,1,839.65,15,713.7
ITEM09935,TXN03310,PROD0183,3,353.58,5,1007.7
ITEM09936,TXN03311,PROD0113,1,284.22,0,284.22
ITEM09937,TXN03312,PROD0262,2,189.9,0,379.8
ITEM09938,TXN03312,PROD0147,3,23.44,5,66.8
ITEM09939,TXN03312,PROD0163,2,49.58,5,94.2
ITEM09940,TXN03312,PROD0183,2,353.58,15,601.09
ITEM09941,TXN03312,PROD0137,3,11.72,15,29.89
ITEM09942,TXN03313,PROD0008,1,256.81,10,231.13
ITEM09943,TXN03314,PROD0456,2,802.21,0,1604.42
ITEM09944,TXN03315,PROD0162,3,232.83,5,663.57
ITEM09945,TXN03315,PROD0435,2,295.42,10,531.76
ITEM09946,TXN03316,PROD0488,2,920.45,5,1748.86
ITEM09947,TXN03317,PROD0303,3,608.58,0,1825.74
ITEM09948,TXN03317,PROD0473,2,819.85,15,1393.74
ITEM09949,TXN03317,PROD0397,2,742.04,5,1409.88
ITEM09950,TXN03317,PROD0115,3,941.17,0,2823.51
ITEM09951,TXN03317,PROD0140,1,376.43,5,357.61
ITEM09952,TXN03318,PROD0485,3,342.1,5,974.99
ITEM09953,TXN03318,PROD0411,3,949.57,5,2706.27
ITEM09954,TXN03318,PROD0133,2,13.83,10,24.89
ITEM09955,TXN03318,PROD0423,1,342.61,15,291.22
ITEM09956,TXN03319,PROD0054,2,758.71,0,1517.42
ITEM09957,TXN03319,PROD0324,2,352.91,5,670.53
ITEM09958,TXN03320,PROD0318,1,998.36,10,898.52
ITEM09959,TXN03320,PROD0398,3,266.54,5,759.64
ITEM09960,TXN03320,PROD0259,1,763.18,10,686.86
ITEM09961,TXN03320,PROD0498,3,236.93,15,604.17
ITEM09962,TXN03320,PROD0381,3,145.11,5,413.56
ITEM09963,TXN03321,PROD0257,3,464.82,10,1255.01
ITEM09964,TXN03321,PROD0198,1,474.07,15,402.96
ITEM09965,TXN03321,PROD0483,1,278.51,15,236.73
ITEM09966,TXN03322,PROD0111,2,369.53,10,665.15
ITEM09967,TXN03322,PROD0458,2,132.81,15,225.78
ITEM09968,TXN03322,PROD0308,1,86.3,10,77.67
ITEM09969,TXN03323,PROD0064,1,799.27,15,679.38
ITEM09970,TXN03324,PROD0095,2,455.9,15,775.03
ITEM09971,TXN03325,PROD0177,3,852.02,15,2172.65
ITEM09972,TXN03326,PROD0020,2,759.91,15,1291.85
ITEM09973,TXN03326,PROD0133,3,13.83,5,39.42
ITEM09974,TXN03326,PROD0264,2,869.86,5,1652.73
ITEM09975,TXN03326,PROD0239,3,943.51,10,2547.48
ITEM09976,TXN03326,PROD0044,3,727.79,15,1855.86
ITEM09977,TXN03327,PROD0395,1,19.28,10,17.35
ITEM09978,TXN03327,PROD0170,1,195.7,10,176.13
ITEM09979,TXN03328,PROD0451,3,184.57,0,553.71
ITEM09980,TXN03328,PROD0105,3,34.2,0,102.6
ITEM09981,TXN03329,PROD0042,2,868.46,15,1476.38
ITEM09982,TXN03329,PROD0107,3,712.19,5,2029.74
ITEM09983,TXN03330,PROD0031,1,968.16,10,871.34
ITEM09984,TXN03330,PROD0399,3,483.46,0,1450.38
ITEM09985,TXN03330,PROD0219,1,331.35,0,331.35
ITEM09986,TXN03330,PROD0429,1,748.08,15,635.87
ITEM09987,TXN03331,PROD0072,3,725.32,0,2175.96
ITEM09988,TXN03331,PROD0354,1,284.09,0,284.09
ITEM09989,TXN03332,PROD0194,1,310.28,5,294.77
ITEM09990,TXN03332,PROD0433,3,891.71,15,2273.86
ITEM09991,TXN03332,PROD0354,3,284.09,15,724.43
ITEM09992,TXN03333,PROD0123,3,918.93,15,2343.27
ITEM09993,TXN03333,PROD0247,1,897.59,0,897.59
ITEM09994,TXN03333,PROD0391,3,862.14,15,2198.46
ITEM09995,TXN03333,PROD0087,2,590.32,0,1180.64
ITEM09996,TXN03333,PROD0461,2,872.55,0,1745.1
ITEM09997,TXN03334,PROD0163,1,49.58,15,42.14
ITEM09998,TXN03335,PROD0337,1,118.81,15,100.99
ITEM09999,TXN03335,PROD0128,1,412.11,5,391.5
ITEM10000,TXN03335,PROD0227,1,291.84,0,291.84
ITEM10001,TXN03335,PROD0204,1,403.14,10,362.83
ITEM10002,TXN03335,PROD0399,1,483.46,5,459.29
ITEM10003,TXN03336,PROD0240,2,254.16,10,457.49
ITEM10004,TXN03336,PROD0450,1,426.08,15,362.17
ITEM10005,TXN03336,PROD0477,3,720.36,5,2053.03
ITEM10006,TXN03337,PROD0380,1,291.69,5,277.11
ITEM10007,TXN03337,PROD0476,3,615.75,15,1570.16
ITEM10008,TXN03338,PROD0462,3,595.47,10,1607.77
ITEM10009,TXN03338,PROD0164,3,518.71,10,1400.52
ITEM10010,TXN03338,PROD0171,1,232.02,0,232.02
ITEM10011,TXN03338,PROD0369,1,113.81,0,113.81
ITEM10012,TXN03338,PROD0107,2,712.19,10,1281.94
ITEM10013,TXN03339,PROD0250,1,438.96,0,438.96
ITEM10014,TXN03339,PROD0148,1,229.42,5,217.95
ITEM10015,TXN03339,PROD0465,3,232.14,15,591.96
ITEM10016,TXN03339,PROD0412,1,298.81,10,268.93
ITEM10017,TXN03340,PROD0109,3,290.55,15,740.9
ITEM10018,TXN03340,PROD0157,3,756.1,10,2041.47
ITEM10019,TXN03340,PROD0138,2,72.1,10,129.78
ITEM10020,TXN03340,PROD0170,2,195.7,5,371.83
ITEM10021,TXN03340,PROD0058,1,589.41,5,559.94
ITEM10022,TXN03341,PROD0279,3,977.81,0,2933.43
ITEM10023,TXN03341,PROD0273,3,518.72,0,1556.16
ITEM10024,TXN03341,PROD0355,3,791.37,15,2017.99
ITEM10025,TXN03341,PROD0087,2,590.32,5,1121.61
ITEM10026,TXN03342,PROD0096,1,582.62,5,553.49
ITEM10027,TXN03342,PROD0430,1,242.74,10,218.47
ITEM10028,TXN03342,PROD0344,3,677.33,5,1930.39
ITEM10029,TXN03343,PROD0319,1,234.95,10,211.45
ITEM10030,TXN03343,PROD0474,2,416.08,15,707.34
ITEM10031,TXN03343,PROD0196,2,865.4,10,1557.72
ITEM10032,TXN03343,PROD0151,3,657.14,15,1675.71
ITEM10033,TXN03343,PROD0336,3,355.95,0,1067.85
ITEM10034,TXN03344,PROD0497,1,654.03,0,654.03
ITEM10035,TXN03344,PROD0400,3,344.68,15,878.93
ITEM10036,TXN03344,PROD0328,3,979.89,15,2498.72
ITEM10037,TXN03344,PROD0028,2,442.45,15,752.16
ITEM10038,TXN03345,PROD0417,3,430.73,15,1098.36
ITEM10039,TXN03346,PROD0211,3,324.96,5,926.14
ITEM10040,TXN03346,PROD0423,1,342.61,5,325.48
ITEM10041,TXN03347,PROD0248,1,45.98,10,41.38
ITEM10042,TXN03347,PROD0072,3,725.32,10,1958.36
ITEM10043,TXN03347,PROD0377,3,258.11,5,735.61
ITEM10044,TXN03348,PROD0012,2,669.95,5,1272.9
ITEM10045,TXN03349,PROD0240,2,254.16,15,432.07
ITEM10046,TXN03349,PROD0200,1,343.95,10,309.56
ITEM10047,TXN03350,PROD0295,3,909.25,15,2318.59
ITEM10048,TXN03350,PROD0130,1,747.39,10,672.65
ITEM10049,TXN03350,PROD0013,3,905.45,15,2308.9
ITEM10050,TXN03350,PROD0167,3,119.28,10,322.06
ITEM10051,TXN03351,PROD0007,2,890.49,10,1602.88
ITEM10052,TXN03351,PROD0355,1,791.37,15,672.66
ITEM10053,TXN03351,PROD0261,1,985.43,0,985.43
ITEM10054,TXN03352,PROD0422,3,445.23,10,1202.12
ITEM10055,TXN03352,PROD0152,1,218.83,15,186.01
ITEM10056,TXN03352,PROD0265,3,65.31,0,195.93
ITEM10057,TXN03352,PROD0228,2,119.3,0,238.6
ITEM10058,TXN03352,PROD0318,1,998.36,15,848.61
ITEM10059,TXN03353,PROD0034,1,636.05,0,636.05
ITEM10060,TXN03353,PROD0445,2,482.97,0,965.94
ITEM10061,TXN03353,PROD0476,2,615.75,15,1046.77
ITEM10062,TXN03354,PROD0165,1,41.35,5,39.28
ITEM10063,TXN03354,PROD0230,3,549.41,0,1648.23
ITEM10064,TXN03354,PROD0267,3,635.33,10,1715.39
ITEM10065,TXN03354,PROD0422,3,445.23,10,1202.12
ITEM10066,TXN03355,PROD0400,1,344.68,0,344.68
ITEM10067,TXN03355,PROD0213,2,375.89,0,751.78
ITEM10068,TXN03356,PROD0423,1,342.61,10,308.35
ITEM10069,TXN03356,PROD0361,1,605.69,5,575.41
ITEM10070,TXN03357,PROD0087,1,590.32,10,531.29
ITEM10071,TXN03357,PROD0153,3,399.91,10,1079.76
ITEM10072,TXN03357,PROD0220,3,362.33,15,923.94
ITEM10073,TXN03358,PROD0137,1,11.72,5,11.13
ITEM10074,TXN03358,PROD0110,2,68.31,15,116.13
ITEM10075,TXN03358,PROD0048,3,773.64,0,2320.92
ITEM10076,TXN03358,PROD0063,3,833.99,10,2251.77
ITEM10077,TXN03359,PROD0408,3,213.12,5,607.39
ITEM10078,TXN03360,PROD0434,2,526.52,15,895.08
ITEM10079,TXN03360,PROD0494,3,624.18,0,1872.54
ITEM10080,TXN03361,PROD0048,1,773.64,0,773.64
ITEM10081,TXN03361,PROD0312,3,499.23,0,1497.69
ITEM10082,TXN03361,PROD0408,1,213.12,10,191.81
ITEM10083,TXN03362,PROD0252,3,411.68,5,1173.29
ITEM10084,TXN03362,PROD0071,1,701.14,10,631.03
ITEM10085,TXN03362,PROD0132,2,881.5,0,1763.0
ITEM10086,TXN03363,PROD0153,2,399.91,15,679.85
ITEM10087,TXN03363,PROD0480,2,233.37,5,443.4
ITEM10088,TXN03363,PROD0318,3,998.36,0,2995.08
ITEM10089,TXN03363,PROD0368,1,790.4,10,711.36
ITEM10090,TXN03363,PROD0102,2,26.35,0,52.7
ITEM10091,TXN03364,PROD0403,1,266.62,15,226.63
ITEM10092,TXN03364,PROD0267,2,635.33,10,1143.59
ITEM10093,TXN03364,PROD0406,1,736.68,5,699.85
ITEM10094,TXN03364,PROD0023,3,375.5,0,1126.5
ITEM10095,TXN03365,PROD0163,3,49.58,10,133.87
ITEM10096,TXN03365,PROD0429,3,748.08,0,2244.24
ITEM10097,TXN03365,PROD0068,1,985.71,5,936.42
ITEM10098,TXN03365,PROD0035,1,965.08,10,868.57
ITEM10099,TXN03366,PROD0186,2,620.38,10,1116.68
ITEM10100,TXN03367,PROD0051,2,575.22,5,1092.92
ITEM10101,TXN03367,PROD0363,3,964.25,15,2458.84
ITEM10102,TXN03367,PROD0494,2,624.18,10,1123.52
ITEM10103,TXN03367,PROD0074,1,53.77,15,45.7
ITEM10104,TXN03367,PROD0059,3,565.34,15,1441.62
ITEM10105,TXN03368,PROD0470,3,710.9,10,1919.43
ITEM10106,TXN03368,PROD0185,1,887.64,10,798.88
ITEM10107,TXN03368,PROD0205,2,532.49,0,1064.98
ITEM10108,TXN03369,PROD0370,1,945.71,5,898.42
ITEM10109,TXN03370,PROD0066,3,941.11,10,2541.0
ITEM10110,TXN03370,PROD0154,3,289.31,15,737.74
ITEM10111,TXN03370,PROD0447,2,758.49,5,1441.13
ITEM10112,TXN03370,PROD0323,3,528.15,5,1505.23
ITEM10113,TXN03371,PROD0073,1,122.34,0,122.34
ITEM10114,TXN03371,PROD0239,1,943.51,10,849.16
ITEM10115,TXN03371,PROD0348,1,390.6,0,390.6
ITEM10116,TXN03371,PROD0111,2,369.53,10,665.15
ITEM10117,TXN03371,PROD0277,1,592.97,0,592.97
ITEM10118,TXN03372,PROD0374,2,882.08,5,1675.95
ITEM10119,TXN03372,PROD0335,1,785.86,0,785.86
ITEM10120,TXN03372,PROD0317,2,683.32,0,1366.64
ITEM10121,TXN03372,PROD0377,1,258.11,15,219.39
ITEM10122,TXN03373,PROD0198,2,474.07,10,853.33
ITEM10123,TXN03373,PROD0264,2,869.86,10,1565.75
ITEM10124,TXN03374,PROD0440,1,533.04,5,506.39
ITEM10125,TXN03374,PROD0344,3,677.33,15,1727.19
ITEM10126,TXN03375,PROD0282,1,102.74,5,97.6
ITEM10127,TXN03375,PROD0091,3,522.05,5,1487.84
ITEM10128,TXN03375,PROD0099,2,328.23,15,557.99
ITEM10129,TXN03375,PROD0224,2,848.09,15,1441.75
ITEM10130,TXN03375,PROD0085,1,223.01,0,223.01
ITEM10131,TXN03376,PROD0265,3,65.31,0,195.93
ITEM10132,TXN03376,PROD0276,1,384.06,10,345.65
ITEM10133,TXN03376,PROD0065,2,70.99,10,127.78
ITEM10134,TXN03376,PROD0348,2,390.6,0,781.2
ITEM10135,TXN03377,PROD0391,2,862.14,5,1638.07
ITEM10136,TXN03377,PROD0168,1,426.12,15,362.2
ITEM10137,TXN03377,PROD0427,2,426.03,10,766.85
ITEM10138,TXN03377,PROD0051,1,575.22,5,546.46
ITEM10139,TXN03378,PROD0049,1,647.37,10,582.63
ITEM10140,TXN03378,PROD0475,1,16.9,10,15.21
ITEM10141,TXN03378,PROD0029,2,214.16,10,385.49
ITEM10142,TXN03378,PROD0066,1,941.11,0,941.11
ITEM10143,TXN03378,PROD0285,2,746.44,0,1492.88
ITEM10144,TXN03379,PROD0235,1,987.89,0,987.89
ITEM10145,TXN03379,PROD0285,3,746.44,0,2239.32
ITEM10146,TXN03379,PROD0201,2,289.28,10,520.7
ITEM10147,TXN03379,PROD0240,2,254.16,15,432.07
ITEM10148,TXN03379,PROD0279,1,977.81,5,928.92
ITEM10149,TXN03380,PROD0085,2,223.01,10,401.42
ITEM10150,TXN03380,PROD0219,2,331.35,5,629.57
ITEM10151,TXN03380,PROD0171,1,232.02,10,208.82
ITEM10152,TXN03380,PROD0362,1,786.54,5,747.21
ITEM10153,TXN03380,PROD0306,2,253.88,15,431.6
ITEM10154,TXN03381,PROD0188,1,346.51,5,329.18
ITEM10155,TXN03381,PROD0434,2,526.52,10,947.74
ITEM10156,TXN03381,PROD0176,1,204.99,0,204.99
ITEM10157,TXN03381,PROD0345,2,796.37,0,1592.74
ITEM10158,TXN03382,PROD0258,1,831.68,5,790.1
ITEM10159,TXN03382,PROD0260,1,303.89,0,303.89
ITEM10160,TXN03382,PROD0334,3,47.04,10,127.01
ITEM10161,TXN03383,PROD0328,2,979.89,0,1959.78
ITEM10162,TXN03383,PROD0010,2,692.44,5,1315.64
ITEM10163,TXN03383,PROD0480,2,233.37,5,443.4
ITEM10164,TXN03384,PROD0232,1,996.07,5,946.27
ITEM10165,TXN03384,PROD0407,2,196.07,5,372.53
ITEM10166,TXN03385,PROD0356,1,417.52,10,375.77
ITEM10167,TXN03386,PROD0500,1,580.57,15,493.48
ITEM10168,TXN03387,PROD0390,1,830.71,15,706.1
ITEM10169,TXN03387,PROD0013,3,905.45,15,2308.9
ITEM10170,TXN03387,PROD0407,2,196.07,15,333.32
ITEM10171,TXN03388,PROD0037,2,875.76,10,1576.37
ITEM10172,TXN03388,PROD0043,1,680.55,10,612.5
ITEM10173,TXN03388,PROD0120,3,606.75,5,1729.24
ITEM10174,TXN03389,PROD0011,3,832.8,5,2373.48
ITEM10175,TXN03390,PROD0069,3,484.72,15,1236.04
ITEM10176,TXN03390,PROD0272,1,803.03,5,762.88
ITEM10177,TXN03390,PROD0144,2,200.83,10,361.49
ITEM10178,TXN03390,PROD0418,2,571.24,5,1085.36
ITEM10179,TXN03390,PROD0099,2,328.23,0,656.46
ITEM10180,TXN03391,PROD0136,2,930.82,10,1675.48
ITEM10181,TXN03391,PROD0211,3,324.96,0,974.88
ITEM10182,TXN03391,PROD0184,1,206.98,5,196.63
ITEM10183,TXN03392,PROD0285,2,746.44,5,1418.24
ITEM10184,TXN03392,PROD0433,2,891.71,5,1694.25
ITEM10185,TXN03392,PROD0231,1,450.47,5,427.95
ITEM10186,TXN03392,PROD0144,3,200.83,5,572.37
ITEM10187,TXN03393,PROD0112,1,370.36,10,333.32
ITEM10188,TXN03394,PROD0419,3,941.37,5,2682.9
ITEM10189,TXN03395,PROD0489,3,285.02,15,726.8
ITEM10190,TXN03395,PROD0229,1,155.75,0,155.75
ITEM10191,TXN03396,PROD0209,1,241.69,0,241.69
ITEM10192,TXN03397,PROD0372,2,567.75,15,965.17
ITEM10193,TXN03397,PROD0300,3,553.53,5,1577.56
ITEM10194,TXN03397,PROD0125,2,651.06,5,1237.01
ITEM10195,TXN03398,PROD0321,1,592.07,5,562.47
ITEM10196,TXN03398,PROD0311,1,767.73,5,729.34
ITEM10197,TXN03398,PROD0315,1,984.29,10,885.86
ITEM10198,TXN03399,PROD0238,3,602.54,10,1626.86
ITEM10199,TXN03399,PROD0345,3,796.37,15,2030.74
ITEM10200,TXN03399,PROD0159,3,755.69,5,2153.72
ITEM10201,TXN03399,PROD0320,2,144.29,15,245.29
ITEM10202,TXN03399,PROD0121,3,839.65,5,2393.0
ITEM10203,TXN03400,PROD0498,1,236.93,5,225.08
ITEM10204,TXN03400,PROD0121,1,839.65,15,713.7
ITEM10205,TXN03401,PROD0072,1,725.32,10,652.79
ITEM10206,TXN03401,PROD0453,2,888.1,0,1776.2
ITEM10207,TXN03401,PROD0293,3,813.28,15,2073.86
ITEM10208,TXN03402,PROD0303,1,608.58,10,547.72
ITEM10209,TXN03403,PROD0420,1,335.06,15,284.8
ITEM10210,TXN03403,PROD0161,3,462.24,15,1178.71
ITEM10211,TXN03403,PROD0177,3,852.02,0,2556.06
ITEM10212,TXN03404,PROD0318,3,998.36,15,2545.82
ITEM10213,TXN03405,PROD0167,1,119.28,15,101.39
ITEM10214,TXN03405,PROD0256,3,991.36,0,2974.08
ITEM10215,TXN03406,PROD0012,1,669.95,0,669.95
ITEM10216,TXN03406,PROD0152,3,218.83,5,623.67
ITEM10217,TXN03406,PROD0107,1,712.19,0,712.19
ITEM10218,TXN03406,PROD0345,2,796.37,10,1433.47
ITEM10219,TXN03406,PROD0196,3,865.4,0,2596.2
ITEM10220,TXN03407,PROD0104,1,253.34,15,215.34
ITEM10221,TXN03407,PROD0062,3,745.22,15,1900.31
ITEM10222,TXN03407,PROD0005,1,948.88,15,806.55
ITEM10223,TXN03407,PROD0466,1,736.89,0,736.89
ITEM10224,TXN03407,PROD0228,2,119.3,0,238.6
ITEM10225,TXN03408,PROD0143,1,975.73,0,975.73
ITEM10226,TXN03408,PROD0468,3,556.51,5,1586.05
ITEM10227,TXN03408,PROD0074,2,53.77,0,107.54
ITEM10228,TXN03409,PROD0195,2,31.26,5,59.39
ITEM10229,TXN03409,PROD0473,3,819.85,0,2459.55
ITEM10230,TXN03409,PROD0366,1,130.13,15,110.61
ITEM10231,TXN03409,PROD0381,1,145.11,10,130.6
ITEM10232,TXN03410,PROD0337,1,118.81,0,118.81
ITEM10233,TXN03411,PROD0181,3,632.59,15,1613.1
ITEM10234,TXN03411,PROD0365,3,177.53,10,479.33
ITEM10235,TXN03412,PROD0489,3,285.02,15,726.8
ITEM10236,TXN03412,PROD0288,2,448.8,10,807.84
ITEM10237,TXN03413,PROD0009,3,612.95,0,1838.85
ITEM10238,TXN03413,PROD0169,1,687.49,10,618.74
ITEM10239,TXN03413,PROD0254,3,348.63,10,941.3
ITEM10240,TXN03413,PROD0197,2,788.47,0,1576.94
ITEM10241,TXN03414,PROD0271,2,193.28,0,386.56
ITEM10242,TXN03414,PROD0329,3,137.43,15,350.45
ITEM10243,TXN03415,PROD0015,1,227.2,5,215.84
ITEM10244,TXN03415,PROD0117,2,903.74,10,1626.73
ITEM10245,TXN03415,PROD0028,1,442.45,5,420.33
ITEM10246,TXN03415,PROD0242,2,292.65,15,497.5
ITEM10247,TXN03415,PROD0306,2,253.88,0,507.76
ITEM10248,TXN03416,PROD0045,3,48.51,5,138.25
ITEM10249,TXN03416,PROD0062,3,745.22,5,2123.88
ITEM10250,TXN03417,PROD0456,3,802.21,0,2406.63
ITEM10251,TXN03418,PROD0310,2,23.3,0,46.6
ITEM10252,TXN03418,PROD0031,1,968.16,10,871.34
ITEM10253,TXN03419,PROD0295,3,909.25,10,2454.97
ITEM10254,TXN03420,PROD0067,3,935.05,15,2384.38
ITEM10255,TXN03420,PROD0175,1,483.24,0,483.24
ITEM10256,TXN03420,PROD0320,2,144.29,0,288.58
ITEM10257,TXN03420,PROD0210,1,743.11,15,631.64
ITEM10258,TXN03421,PROD0019,3,696.58,0,2089.74
ITEM10259,TXN03421,PROD0315,3,984.29,10,2657.58
ITEM10260,TXN03422,PROD0115,1,941.17,15,799.99
ITEM10261,TXN03422,PROD0212,3,869.86,0,2609.58
ITEM10262,TXN03422,PROD0378,1,904.99,0,904.99
ITEM10263,TXN03422,PROD0367,2,173.47,5,329.59
